# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Dec  5 05:36:43 2017
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
#
rowid,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_dens,st_dist,st_teff,st_mass,st_rad
2188,21.52625800,0.142000,,,,0.104,,,5603.00,,0.90
2189,33.88405400,0.192000,,,,0.121,,,5603.00,,0.90
2190,10.86438400,0.079000,0.330000,,,0.144,,226.00,3740.00,0.50,0.48
2191,5.84163660,0.052100,0.330000,,,0.178,,226.00,3740.00,0.50,0.48
2192,19.85029100,0.118000,0.330000,,,0.186,,226.00,3740.00,0.50,0.48
2193,34.14211000,0.169000,0.330000,,,0.136,,226.00,3740.00,0.50,0.48
2194,63.33627000,0.255000,0.330000,,,0.161,,226.00,3740.00,0.50,0.48
2195,38.87182600,0.217000,,,,0.256,,,5619.00,,0.92
2196,74.92013700,0.336000,,,,0.583,,,5619.00,,0.92
2197,10.47546400,0.080000,,,,0.175,,,4465.00,0.65,0.58
2198,22.92881000,0.136000,,,,0.172,,,4465.00,0.65,0.58
2199,77.47363300,0.305000,,,,0.223,,,4465.00,0.65,0.58
2200,2.92712800,0.040000,,,,0.118,,,5617.00,0.97,1.03
2201,6.88587500,0.070000,,,,0.236,,,5617.00,0.97,1.03
2202,15.05478600,0.118000,,,,0.166,,,5617.00,0.97,1.03
2203,38.28548900,0.220000,,,,0.167,,,5617.00,0.97,1.03
2204,29.33434000,0.180000,0.042000,90.179,0.03600,0.348,1.02000,1400.00,5498.00,0.99,0.95
2205,60.32310500,0.300000,0.011100,90.323,2.01000,1.097,1.88000,1400.00,5498.00,0.99,0.95
2206,143.34394000,0.500000,0.022000,89.841,0.07300,0.785,0.19000,1400.00,5498.00,0.99,0.95
2207,10.44634700,0.094000,,,,0.149,,,5986.00,0.94,0.90
2208,40.71495500,0.232000,,,,0.201,,,5986.00,0.94,0.90
2209,2.50855300,0.036000,,,,0.120,,,5815.00,0.91,0.90
2210,5.41902600,0.060000,,,,0.120,,,5815.00,0.91,0.90
2211,13.75124300,0.112000,,,,0.156,,,5815.00,0.91,0.90
2212,30.18410400,0.193000,,,,0.362,,,5740.00,,1.22
2213,127.28218400,0.503000,,,,1.111,,,5740.00,,1.22
2214,1.93705500,0.024000,,,,0.079,,,3944.00,0.59,0.48
2215,7.06114900,0.057000,,,,0.102,,,3944.00,0.59,0.48
2216,3.29570900,0.039000,,,,0.255,,,4731.00,0.80,0.69
2217,5.31594600,0.054000,,,,0.194,,,4731.00,0.80,0.69
2218,9.65347100,0.080000,,,,0.245,,,4731.00,0.80,0.69
2219,1.49914695,,,,,0.107,,,4731.00,0.80,0.69
2220,5.48700000,,,,0.03300,0.321,,,5100.00,0.76,0.79
2221,8.29100000,,,,0.01900,0.294,,,5100.00,0.76,0.79
2222,16.73866100,0.121000,,,,0.242,,,5100.00,0.76,0.79
2223,4.64618600,0.050000,,,,0.136,,,4954.00,0.82,0.72
2224,7.24019300,0.067000,,,,0.210,,,4954.00,0.82,0.72
2225,17.32664400,0.120000,,,,0.220,,,4954.00,0.82,0.72
2226,44.84097500,0.227000,,,,0.203,,,4954.00,0.82,0.72
2227,10.42080000,,,,0.02341,0.217,2.62000,,5367.00,0.91,0.81
2228,13.07290000,,,,0.01145,0.196,1.74000,,5367.00,0.91,0.81
2229,9.69492800,0.090000,,,,0.189,,,5895.00,,0.94
2230,15.38231000,0.123000,,,,0.193,,,5895.00,,0.94
2231,5.92365300,0.059000,,,,0.139,,,4713.00,,0.72
2232,105.35638300,0.401000,,,,0.224,,,4713.00,,0.72
2233,20.86130000,0.160000,,,,0.491,,2100.00,6340.00,1.21,1.22
2234,42.63180000,0.260000,,,4.70000,0.473,,2100.00,6340.00,1.21,1.22
2235,87.64510000,0.400000,,,6.80000,0.348,,2100.00,6340.00,1.21,1.22
2236,13.93069800,0.111000,,,,0.106,,,5797.00,0.85,0.88
2237,56.47542000,0.281000,,,,0.302,,,5797.00,0.85,0.88
2238,92.87612500,0.392000,,,,0.220,,,5797.00,0.85,0.88
2239,9.17609200,0.087000,,,,0.152,,,5905.00,1.06,1.19
2240,19.73828600,0.145000,,,,0.128,,,5905.00,1.06,1.19
2241,1.77241900,0.031000,,,,0.115,,,6115.00,1.23,1.47
2242,19.74741200,0.153000,,,,0.281,,,6115.00,1.23,1.47
2243,14.97041800,0.125000,,,,0.226,,,5727.00,0.90,1.54
2244,32.27327300,0.208000,,,,0.229,,,5727.00,0.90,1.54
2245,2.46106900,0.035000,,,,0.074,,,5378.00,1.02,0.95
2246,5.96039200,0.064000,,,,0.259,,,5378.00,1.02,0.95
2247,96.10114100,0.402000,,,,0.336,,,5796.00,0.78,1.04
2248,265.46933500,0.791000,,,,0.370,,,5796.00,0.78,1.04
2249,2.24050800,0.027000,,,,0.095,,,4204.00,0.53,0.52
2250,6.82776600,0.058000,,,,0.103,,,4204.00,0.53,0.52
2251,5.52424200,0.061000,,,,0.186,,,5497.00,0.95,0.94
2252,8.77501000,0.083000,,,,0.153,,,5497.00,0.95,0.94
2253,4.66271500,0.056000,,,,0.420,,,5746.00,1.05,1.19
2254,11.81500700,0.105000,,,,0.328,,,5746.00,1.05,1.19
2255,4.36270500,0.051000,,,,0.145,,,5526.00,1.29,0.90
2256,6.94135700,0.069000,,,,0.235,,,5526.00,1.29,0.90
2257,31.78192500,0.191000,,,,0.204,,,5526.00,1.29,0.90
2258,5.90124000,0.050000,,,4.10000,0.196,,303.00,3900.00,0.58,0.53
2259,8.75220000,0.090000,,,0.50000,0.178,,303.00,3900.00,0.58,0.53
2260,22.78020000,0.130000,,,,0.241,,303.00,3900.00,0.58,0.53
2261,2.89600000,0.033000,,,,0.134,,303.00,3900.00,0.58,0.53
2262,0.74296000,0.013000,,,,0.073,,303.00,3900.00,0.58,0.53
2263,8.37155400,0.085000,,,,0.102,,,6435.00,,1.11
2264,17.93493700,0.142000,,,,0.122,,,6435.00,,1.11
2265,4.91537900,0.057000,,,,0.158,,,5740.00,1.01,1.19
2266,13.09392100,0.110000,,,,0.207,,,5740.00,1.01,1.19
2267,1.65388800,0.027000,,,,0.090,,,5388.00,0.91,0.89
2268,4.33723400,0.051000,,,,0.149,,,5388.00,0.91,0.89
2269,1.67832700,0.028000,,,,0.128,,,5987.00,1.09,1.18
2270,3.55382200,0.046000,,,,0.145,,,5987.00,1.09,1.18
2271,4.38531500,0.050000,,,,0.102,,,5194.00,0.86,0.84
2272,51.80561200,0.260000,,,,0.281,,,5194.00,0.86,0.84
2273,4.54443900,0.053000,,,,0.260,,,5752.00,0.87,1.00
2274,12.76217200,0.105000,,,,0.227,,,5752.00,0.87,1.00
2275,38.71518500,0.220000,,,,0.249,,,5752.00,0.87,1.00
2276,2.24832900,0.032000,,,,0.136,,,5105.00,0.98,0.80
2277,4.58035800,0.051000,,,,0.125,,,5105.00,0.98,0.80
2278,6.76688800,0.066000,,,,0.108,,,5105.00,0.98,0.80
2279,2.54957500,0.029000,,,,0.099,,,3799.00,0.55,0.49
2280,5.21233300,0.047000,,,,0.092,,,3799.00,0.55,0.49
2281,13.96945700,0.090000,,,,0.154,,,3799.00,0.55,0.49
2282,34.92100000,,,,0.09000,0.205,,,5914.00,1.15,1.06
2283,71.31200000,,,,0.12400,0.482,,,5914.00,1.15,1.06
2284,7.41639700,0.061000,,,,0.125,,,4257.00,0.53,0.52
2285,18.68473700,0.113000,,,,0.172,,,4257.00,0.53,0.52
2286,5.66793000,0.067700,0.000000,86.390,,0.155,,,5904.00,1.29,1.82
2287,13.17562000,0.118900,0.000000,88.190,,0.285,,,5904.00,1.29,1.82
2288,21.77596000,0.166200,0.000000,88.710,,0.477,,,5904.00,1.29,1.82
2289,31.78440000,0.213800,0.000000,88.940,,0.359,,,5904.00,1.29,1.82
2290,41.02902000,0.253500,0.000000,89.170,,0.398,,,5904.00,1.29,1.82
2291,8.25978000,0.075000,,,,0.120,,,5117.00,0.78,0.72
2292,15.95538700,0.116000,,,,0.174,,,5117.00,0.78,0.72
2293,8.45749600,0.065000,,,,0.162,,,4347.00,0.51,0.49
2294,17.28111000,0.105000,,,,0.164,,,4347.00,0.51,0.49
2295,32.13432800,0.159000,,,,0.146,,,4347.00,0.51,0.49
2296,7.62632400,0.070000,,,,0.104,,,4955.00,0.80,0.72
2297,15.99562200,0.114000,,,,0.097,,,4955.00,0.80,0.72
2298,34.21154000,0.189000,,,,0.105,,,4955.00,0.80,0.72
2299,12.55115800,0.087000,,,,0.118,,,4259.00,0.54,0.53
2300,24.08821000,0.135000,,,,0.099,,,4259.00,0.54,0.53
2301,5.47031900,0.061000,,,,0.100,,,5828.00,1.00,1.07
2302,12.75800500,0.107000,,,,0.128,,,5828.00,1.00,1.07
2303,25.09849000,0.168000,,,,0.126,,,5828.00,1.00,1.07
2304,6.56233100,0.075000,,,,0.302,,,5877.00,0.99,1.85
2305,67.84446900,0.356000,,,,0.274,,,5877.00,0.99,1.85
2306,2.02482300,0.033000,,,,0.091,,,5867.00,0.89,1.30
2307,9.60000100,0.092000,,,,0.187,,,5867.00,0.89,1.30
2308,20.67877200,0.154000,,,,0.211,,,5867.00,0.89,1.30
2309,3.29278100,0.045000,,,,0.137,,,5684.00,0.96,1.76
2310,9.69320100,0.093000,,,,0.183,,,5684.00,0.96,1.76
2311,13.72697600,0.117000,,,,0.218,,,5923.00,1.10,1.74
2312,24.31085600,0.172000,,,,0.209,,,5923.00,1.10,1.74
2313,44.43101400,0.257000,,,,0.268,,,5923.00,1.10,1.74
2314,9.34100000,,,,0.02700,0.139,,,5923.00,1.10,1.74
2315,4.97765600,0.055000,,,,0.127,,,5631.00,0.84,0.80
2316,6.98805500,0.069000,,,,0.103,,,5631.00,0.84,0.80
2317,10.55834500,0.091000,,,,0.104,,,5631.00,0.84,0.80
2318,288.82200000,1.089600,0.182000,90.355,0.22000,0.764,0.61300,1499.00,5913.00,1.05,1.16
2319,14.84438700,0.134000,,,,0.226,,,6620.00,2.11,1.85
2320,22.82466900,0.178000,,,,0.301,,,6620.00,2.11,1.85
2321,5.19552800,0.060000,,,,0.105,,,6012.00,0.94,1.02
2322,8.01041000,0.080000,,,,0.152,,,6012.00,0.94,1.02
2323,27.66631300,0.182000,,,,0.165,,,6012.00,0.94,1.02
2324,42.47326900,0.242000,,,,0.178,,,6012.00,0.94,1.02
2325,15.17031800,0.128000,,,,0.201,,,6175.00,1.13,1.47
2326,26.23413800,0.185000,,,,0.175,,,6175.00,1.13,1.47
2327,39.45935700,0.242000,,,,0.222,,,6175.00,1.13,1.47
2328,1.64422461,,,,,0.079,,,6175.00,1.13,1.47
2329,8.96855000,0.088000,,,,0.215,,,5807.00,1.04,1.43
2330,23.22182000,0.167000,,,,0.180,,,5807.00,1.04,1.43
2331,21.96394500,0.153000,,,,0.233,,,5774.00,0.90,0.98
2332,125.59680900,0.488000,,,,0.263,,,5774.00,0.90,0.98
2333,7.41556300,0.066000,,,,0.066,,,4504.00,0.59,0.62
2334,9.38742700,0.077000,,,,0.107,,,4504.00,0.59,0.62
2335,6.51112700,0.071000,,,,0.237,,,6033.00,0.97,1.02
2336,23.85154900,0.168000,,,,0.274,,,6033.00,0.97,1.02
2337,12.79836000,0.110000,,,,0.176,,,6088.00,1.04,1.00
2338,27.32087100,0.183000,,,,0.156,,,6088.00,1.04,1.00
2339,7.05677000,0.076000,,,,0.136,,,6177.00,1.15,1.36
2340,17.26542700,0.138000,,,,0.119,,,6177.00,1.15,1.36
2341,5.92977800,0.065000,,,,0.170,,,5956.00,0.97,0.93
2342,12.24762900,0.105000,,,,0.175,,,5956.00,0.97,0.93
2343,131.45800000,0.603470,0.042000,90.760,0.12700,0.728,0.41000,1645.00,5606.00,0.89,1.03
2344,11.18956200,0.104000,,,,0.165,,,6186.00,1.00,1.53
2345,17.84900000,,,,0.01900,0.277,,,6186.00,1.00,1.53
2346,26.13600000,,,,0.04700,0.250,,,6186.00,1.00,1.53
2347,37.05491900,0.214000,,,,0.273,,,5643.00,0.89,0.85
2348,57.24809000,0.287000,,,,0.285,,,5643.00,0.89,0.85
2349,142.54424700,,,,,0.243,,,5643.00,0.89,0.85
2350,10.05537000,0.085000,,,,0.077,,,5212.00,0.79,0.78
2351,16.33299500,0.118000,,,,0.111,,,5212.00,0.79,0.78
2352,5.79527800,0.051000,,,,0.079,,,3903.00,0.54,0.50
2353,8.41089400,0.065000,,,,0.123,,,3903.00,0.54,0.50
2354,5.47666000,0.054000,,,,0.164,,,4648.00,0.65,0.67
2355,16.93440200,0.115000,,,,0.117,,,4648.00,0.65,0.67
2356,24.20984200,0.146000,,,,0.111,,,4648.00,0.65,0.67
2357,11.03189000,0.102000,,,,0.130,,,6184.00,1.05,1.07
2358,25.76229400,0.179000,,,,0.242,,,6184.00,1.05,1.07
2359,4.61269600,0.057000,,,,0.140,,,6133.00,0.97,1.33
2360,13.12163200,0.115000,,,,0.161,,,6133.00,0.97,1.33
2361,6.47543400,0.063000,,,,0.164,,,5036.00,0.78,0.83
2362,16.85837000,0.120000,,,,0.238,,,5036.00,0.78,0.83
2363,49.49987500,0.246000,,,,0.306,,,5036.00,0.78,0.83
2364,34.06046700,0.210000,,,,0.243,,,5908.00,0.95,0.95
2365,83.48836900,0.381000,,,,0.254,,,5908.00,0.95,0.95
2366,25.56322200,0.178000,,,,0.315,,,6248.00,1.07,1.09
2367,57.68802000,0.307000,,,,0.384,,,6248.00,1.07,1.09
2368,77.09569100,0.372000,,,,0.358,,,6248.00,1.07,1.09
2369,13.83989000,0.115300,0.039000,90.010,0.01400,0.133,7.46000,470.00,5911.00,1.07,1.63
2370,16.23855000,0.128300,0.033000,89.980,0.02500,0.328,0.89000,470.00,5911.00,1.07,1.63
2371,3.28967200,0.044000,,,,0.147,,,6053.00,0.95,1.06
2372,7.18643400,0.075000,,,,0.187,,,6053.00,0.95,1.06
2373,8.48661600,0.086000,,,,0.129,,,6169.00,1.07,1.34
2374,55.18802300,0.300000,,,,0.225,,,6169.00,1.07,1.34
2375,10.32718600,0.087000,,,,0.079,,,5788.00,0.77,0.72
2376,37.86628100,0.207000,,,,0.129,,,5788.00,0.77,0.72
2377,3.61456800,0.048000,,,,0.103,,,5593.00,1.23,1.49
2378,7.54242700,0.079000,,,,0.151,,,5593.00,1.23,1.49
2379,11.93212500,0.107000,,,,0.183,,,5593.00,1.23,1.49
2380,25.74571800,0.178000,,,,0.138,,,6108.00,1.20,1.28
2381,59.98062700,0.312000,,,,0.192,,,6108.00,1.20,1.28
2382,10.66490300,0.098000,,,,0.182,,,6012.00,0.99,1.05
2383,17.78412900,0.137000,,,,0.146,,,6012.00,0.99,1.05
2384,3.28195900,0.045000,,,,0.130,,,6209.00,1.05,1.05
2385,12.51616000,0.110000,,,,0.160,,,6209.00,1.05,1.05
2386,37.81572400,0.201000,,,,0.116,,,4710.00,0.75,0.69
2387,53.57863700,0.253000,,,,0.107,,,4710.00,0.75,0.69
2388,26.84768000,0.186000,,,,0.291,,,5502.00,0.71,2.02
2389,72.37933400,0.360000,,,,0.346,,,5502.00,0.71,2.02
2390,2.73275600,0.030000,,,,0.101,,,3591.00,0.54,0.47
2391,14.87157200,0.094000,,,,0.126,,,3591.00,0.54,0.47
2392,13.36750000,,,,0.03146,0.029,,66.00,5417.00,0.80,0.77
2393,21.30200000,,,,0.03776,0.067,,66.00,5417.00,0.80,0.77
2394,39.79220000,,,,0.03839,0.173,,66.00,5417.00,0.80,0.77
2395,51.19600000,,,,,,,66.00,5417.00,0.80,0.77
2396,4.57953000,0.054000,,,,0.142,,,5852.00,0.94,0.90
2397,19.02293000,0.140000,,,,0.170,,,5852.00,0.94,0.90
2398,34.76327800,0.200000,,,,0.169,,,5666.00,0.94,0.99
2399,67.96801500,0.313000,,,,0.159,,,5666.00,0.94,0.99
2400,6.84969200,0.075000,,,,0.121,,,6509.00,1.15,1.14
2401,20.05376300,0.154000,,,,0.186,,,6509.00,1.15,1.14
2402,30.09256800,0.201000,,,,0.151,,,6509.00,1.15,1.14
2403,5.53530900,0.060000,,,,0.121,,,5787.00,0.87,0.84
2404,16.72594800,0.126000,,,,0.111,,,5787.00,0.87,0.84
2405,1.89780600,0.029000,,,,0.092,,,5977.00,0.84,0.91
2406,3.28280700,0.042000,,,,0.098,,,5977.00,0.84,0.91
2407,5.02821900,0.056000,,,,0.117,,,5977.00,0.84,0.91
2408,12.12593400,0.101000,,,,0.129,,,5826.00,0.89,0.84
2409,19.98632600,0.141000,,,,0.236,,,5826.00,0.89,0.84
2410,4.92019900,0.057000,,,,0.095,,,5900.00,1.05,1.18
2411,14.17232700,0.115000,,,,0.160,,,5900.00,1.05,1.18
2412,12.50952900,0.109000,,,,0.124,,,5949.00,0.88,1.22
2413,27.01497600,0.182000,,,,0.184,,,5949.00,0.88,1.22
2414,16.09236100,0.112000,,,,0.067,,,4661.00,0.96,0.67
2415,28.90600900,0.166000,,,,0.062,,,4661.00,0.96,0.67
2416,20.09838000,0.152000,,,,0.148,,,6054.00,1.08,1.31
2417,62.78469700,0.326000,,,,0.204,,,6054.00,1.08,1.31
2418,105.59900000,0.463200,0.032000,89.442,0.38400,0.384,,600.00,5623.00,0.94,1.75
2419,3.93082100,0.050000,,,,0.106,,,6045.00,1.05,1.22
2420,7.63000400,0.078000,,,,0.113,,,6045.00,1.05,1.22
2421,5.62902100,0.066000,,,,0.088,,,6152.00,1.34,1.57
2422,13.39163500,0.117000,,,,0.100,,,6152.00,1.34,1.57
2423,5.26215500,0.055000,,,,0.118,,,5600.00,0.80,0.94
2424,12.16270100,0.097000,,,,0.142,,,5600.00,0.80,0.94
2425,12.90453200,0.095000,,,,0.118,,,4710.00,0.67,0.67
2426,31.20075100,0.172000,,,,0.111,,,4710.00,0.67,0.67
2427,22.59705300,0.148000,,,,0.100,,,5577.00,0.76,0.88
2428,45.34826900,0.236000,,,,0.101,,,5577.00,0.76,0.88
2429,10.04368600,0.097000,,,,0.244,,,6326.00,1.09,1.13
2430,15.16316100,0.127000,,,,0.271,,,6326.00,1.09,1.13
2431,12.31043000,0.096000,,,,0.124,,,5178.00,0.74,0.77
2432,25.19345800,0.155000,,,,0.141,,,5178.00,0.74,0.77
2433,6.79163600,0.068000,,,,0.092,,,5774.00,1.03,1.05
2434,11.83754900,0.098000,,,,0.079,,,5774.00,1.03,1.05
2435,3.17331500,0.036000,,,,0.072,,,4498.00,0.59,0.59
2436,13.29700400,0.093000,,,,0.077,,,4498.00,0.59,0.59
2437,3.24410700,0.041000,,,,0.135,,,5376.00,0.78,0.79
2438,14.51143000,0.110000,,,,0.130,,,5376.00,0.78,0.79
2439,21.08721000,0.164000,0.112000,89.070,20.10000,1.240,13.00000,1200.00,6350.00,1.29,1.40
2440,6.73808800,0.065000,,,,0.073,,,5166.00,0.67,0.78
2441,13.06002200,0.101000,,,,0.070,,,5166.00,0.67,0.78
2442,7.41675500,0.082000,,,,0.285,,,4940.00,1.22,3.57
2443,20.48543500,0.161000,,,,0.316,,,4940.00,1.22,3.57
2444,5.34185300,0.059000,,,,0.089,,,5938.00,1.13,1.13
2445,10.42311800,0.093000,,,,0.098,,,5938.00,1.13,1.13
2446,9.18241700,0.091000,,,,0.115,,,6189.00,1.32,1.38
2447,14.61361200,0.124000,,,,0.119,,,6189.00,1.32,1.38
2448,8.00501300,0.083000,,,,0.143,,,6402.00,1.11,1.13
2449,12.13068600,0.110000,,,,0.148,,,6402.00,1.11,1.13
2450,7.05434600,0.061000,,,,0.092,,,4262.00,0.53,0.56
2451,34.98926200,0.177000,,,,0.118,,,4262.00,0.53,0.56
2452,42.99400000,,,,0.23800,0.312,,,5384.00,0.85,1.06
2453,88.50500000,,,,0.05600,0.473,,,5384.00,0.85,1.06
2454,22.25094900,0.144000,,,,0.219,,,5307.00,,0.77
2455,135.49852700,0.480000,,,,0.551,,,5307.00,,0.77
2456,4.08142300,0.044000,,,,0.083,,,4493.00,,0.61
2457,11.41941200,0.087000,,,,0.090,,,4493.00,,0.61
2458,6.83437001,,,,,0.079,,,4493.00,,0.61
2459,14.42528100,0.103000,,,,0.086,,,5502.00,,0.68
2460,26.67569000,0.155000,,,,0.128,,,5502.00,,0.68
2461,58.03461600,0.261000,,,,0.169,,,5502.00,,0.68
2462,3.21346000,0.045600,0.000000,89.760,0.07700,0.357,1.91000,550.00,5857.00,1.22,1.49
2463,6.87349000,0.080000,0.000000,89.700,2.20000,1.170,1.68000,2700.00,6510.00,1.48,2.13
2464,9.02438900,0.087000,,,,0.147,,,5886.00,,1.15
2465,17.34082400,0.134000,,,,0.133,,,5886.00,,1.15
2466,14.38303500,0.122000,,,,0.153,,,6117.00,,1.33
2467,47.31821800,0.269000,,,,0.192,,,6117.00,,1.33
2468,184.25640500,,,,,0.203,,,6117.00,,1.33
2469,4.02875100,0.051000,,,,0.109,,,6090.00,,1.26
2470,6.12482100,0.068000,,,,0.139,,,6090.00,,1.26
2471,8.92109900,0.087000,,,,0.123,,,6090.00,,1.26
2472,11.24286100,0.102000,,,,0.130,,,6090.00,,1.26
2473,7.03146200,0.076000,,,,0.112,,,6090.00,,1.33
2474,54.28074900,0.297000,,,,0.156,,,6090.00,,1.33
2475,13.61159129,,,,,0.127,,,6090.00,,1.33
2476,11.82985100,0.102000,,,,0.113,,,5654.00,,0.88
2477,14.75116600,0.118000,,,,0.153,,,5654.00,,0.88
2478,10.61383900,0.095000,,,,0.186,,,5818.00,,0.89
2479,29.72668200,0.188000,,,,0.416,,,5818.00,,0.89
2480,2.42629000,,,,0.02000,0.128,11.82000,,5538.00,1.07,1.07
2481,4.62332000,,,,0.00900,0.076,24.39000,,5538.00,1.07,1.07
2482,0.66931000,,,,,0.095,,,5476.00,1.00,1.01
2483,3000.00000000,,,,12.60000,,,,5476.00,1.00,1.01
2484,2.46502000,,,,,0.073,,,6104.00,1.08,1.23
2485,68.95840000,,,,,0.106,,,5460.00,0.92,0.89
2486,1.85555820,0.031010,0.000000,82.510,0.56000,1.290,0.33000,770.00,5750.00,1.15,1.29
2487,17.83364800,0.122600,0.170000,87.720,,0.253,,132.00,6273.00,1.21,1.35
2488,3.00516000,0.038000,0.000000,88.270,,0.168,,,4974.00,0.83,0.79
2489,7.83442788,,,,,0.292,,,4974.00,0.83,0.79
2490,1.72086040,0.028970,,80.559,0.94100,1.341,0.52000,1056.00,5750.00,1.17,1.29
2491,66.26200000,0.355300,0.118100,89.929,0.21100,0.388,3.20000,,4700.00,0.82,0.78
2492,4.70000000,,,,0.01100,0.153,,,,0.89,0.95
2493,7.17100000,,,,0.09400,0.269,,,,0.89,0.95
2494,4.17600000,,,,0.37700,0.108,,,,0.67,0.64
2495,8.70800000,,,,,,,,,0.67,0.64
2496,6.31900000,,,,0.18300,0.221,,,,1.00,1.07
2497,12.20900000,,,,,,,,,1.00,1.07
2498,12.33100000,,,,0.03500,0.206,,,,0.90,0.81
2499,15.94300000,,,,,,,,,0.90,0.81
2500,86.67856000,,0.200000,89.952,1.10000,1.200,,,5820.00,0.98,1.09
2501,69.75460000,0.370000,0.833000,88.950,2.50000,0.960,,,6430.00,1.39,1.74
2502,675.47000000,1.680000,0.184000,88.000,7.30000,,,,6430.00,1.39,1.74
2503,1.21376720,0.011600,,,,0.070,,38.70,3068.00,0.13,0.17
2504,0.45328509,0.006000,,,,0.065,,38.70,3068.00,0.13,0.17
2505,1.86516900,0.015400,,,,0.051,,38.70,3068.00,0.13,0.17
2506,704.19840000,1.219000,0.041000,89.965,,0.371,,320.00,5308.00,0.79,0.76
2507,7.89144830,0.082000,,,0.43000,1.150,0.38000,,5972.00,1.15,1.24
2508,2.68432850,0.035850,0.019000,87.828,0.59500,1.192,0.45900,725.00,5560.00,0.85,0.95
2509,3.31186440,0.044000,,,1.03000,0.890,1.94000,,5460.00,1.01,0.94
2510,223.30000000,0.730000,,,6.97000,,,,5460.00,1.01,0.94
2511,3.79701816,0.046400,0.330000,87.020,0.25000,0.978,0.27000,650.00,5170.00,0.93,0.86
2512,3.21751883,0.041400,0.180000,85.740,0.34000,1.090,0.26000,880.00,5725.00,0.91,0.92
2513,10.29099400,0.091000,0.570000,89.500,0.29000,1.230,0.16000,1100.00,5800.00,0.96,1.35
2514,3.52563254,0.043300,0.220000,89.360,1.27000,1.080,1.02000,720.00,5150.00,0.87,0.80
2515,3.02409490,0.046000,,84.646,3.23000,1.219,5.00000,1950.00,6041.00,1.32,1.42
2516,35.96800000,0.224400,,,,0.290,,,5884.00,1.17,1.49
2517,110.97900000,0.475700,,,,0.160,,,5884.00,1.17,1.49
2518,6.80300000,0.071900,,,,0.068,,,6004.00,1.07,1.09
2519,8.70300000,0.084700,,,,0.060,,,6004.00,1.07,1.09
2520,11.92200000,0.104500,,,,0.100,,,6004.00,1.07,1.09
2521,52.50112900,0.301000,0.513400,88.170,5.41000,1.145,4.46000,870.00,4995.00,1.32,4.06
2522,406.20000000,,0.498000,,2.43000,,,870.00,4995.00,1.32,4.06
2523,5.33408384,0.067900,0.119000,89.210,2.82000,1.450,1.13000,1870.00,6360.00,1.46,2.26
2524,12.87470990,0.114300,0.131000,86.460,2.86000,1.130,2.40000,1240.00,5977.00,1.20,1.38
2525,8.60015360,0.094800,0.114000,85.510,0.84000,1.990,0.13100,2070.00,6161.00,1.54,3.21
2526,64.00205000,0.339000,0.190000,89.930,,0.240,,618.00,4651.00,0.73,0.70
2527,16.79713874,,,,,0.208,,618.00,4651.00,0.73,0.70
2528,66.65062000,0.288000,0.020000,89.900,,0.190,,417.00,4551.00,0.71,0.68
2529,35.23319000,0.166000,0.030000,89.860,,0.100,,145.00,3748.00,0.54,0.52
2530,178.13960000,0.563000,0.030000,89.950,,0.200,,693.00,5431.00,0.88,0.87
2531,3.24672930,0.044600,0.066000,84.960,1.00000,1.090,0.93000,2250.00,5800.00,1.12,1.35
2532,101.11141000,0.242000,0.340000,89.930,,0.170,,261.00,4134.00,0.57,0.56
2533,207.24820000,0.640000,0.100000,89.970,,0.150,,284.00,4340.00,0.57,0.55
2534,112.30530000,0.409000,0.040000,89.940,,0.120,,342.00,4402.00,0.61,0.60
2535,177.66930000,0.495000,0.110000,89.940,,0.210,,779.00,4723.00,0.74,0.71
2536,3.60010530,0.041780,0.160000,88.000,,0.036,,35.70,5046.00,0.76,0.75
2537,4.54588410,0.048810,0.310000,88.200,,0.044,,35.70,5046.00,0.76,0.75
2538,6.18939200,0.060000,0.180000,88.160,,0.047,,35.70,5046.00,0.76,0.75
2539,7.74349300,0.069600,0.100000,89.130,,0.049,,35.70,5046.00,0.76,0.75
2540,9.74048600,0.081100,0.290000,87.960,,0.066,,35.70,5046.00,0.76,0.75
2541,2.98415100,,0.000000,89.740,,0.140,,90.00,3157.00,0.18,0.21
2542,4.87122900,,0.000000,89.910,,0.220,,90.00,3157.00,0.18,0.21
2543,8.15275000,,0.000000,89.610,,0.110,,90.00,3157.00,0.18,0.21
2544,1.56540900,,0.000000,87.420,,0.130,,120.00,3359.00,0.22,0.24
2545,3.03617900,,0.000000,88.970,,0.100,,120.00,3359.00,0.22,0.24
2546,5.14892100,,0.000000,88.720,,0.120,,120.00,3359.00,0.22,0.24
